,path,volume,slice,label,num_abnomal_pixels
5638,/kaggle/input/lits-dataset/data/volume-127-slice-537.npz,127,537,0,0
5639,/kaggle/input/lits-dataset/data/volume-127-slice-538.npz,127,538,0,0
5640,/kaggle/input/lits-dataset/data/volume-127-slice-539.npz,127,539,0,0
5641,/kaggle/input/lits-dataset/data/volume-127-slice-540.npz,127,540,0,0
5642,/kaggle/input/lits-dataset/data/volume-127-slice-541.npz,127,541,0,0
5643,/kaggle/input/lits-dataset/data/volume-127-slice-542.npz,127,542,0,0
5644,/kaggle/input/lits-dataset/data/volume-127-slice-543.npz,127,543,0,0
5645,/kaggle/input/lits-dataset/data/volume-127-slice-544.npz,127,544,0,0
5646,/kaggle/input/lits-dataset/data/volume-127-slice-545.npz,127,545,0,0
5647,/kaggle/input/lits-dataset/data/volume-127-slice-546.npz,127,546,0,0
5648,/kaggle/input/lits-dataset/data/volume-127-slice-547.npz,127,547,0,0
5649,/kaggle/input/lits-dataset/data/volume-127-slice-548.npz,127,548,0,0
5650,/kaggle/input/lits-dataset/data/volume-127-slice-549.npz,127,549,0,0
5651,/kaggle/input/lits-dataset/data/volume-127-slice-550.npz,127,550,0,0
5652,/kaggle/input/lits-dataset/data/volume-127-slice-551.npz,127,551,0,0
5653,/kaggle/input/lits-dataset/data/volume-127-slice-552.npz,127,552,0,0
5654,/kaggle/input/lits-dataset/data/volume-127-slice-553.npz,127,553,0,0
5655,/kaggle/input/lits-dataset/data/volume-127-slice-554.npz,127,554,0,0
5656,/kaggle/input/lits-dataset/data/volume-127-slice-555.npz,127,555,0,0
5657,/kaggle/input/lits-dataset/data/volume-127-slice-556.npz,127,556,0,0
5658,/kaggle/input/lits-dataset/data/volume-127-slice-557.npz,127,557,0,0
5659,/kaggle/input/lits-dataset/data/volume-127-slice-558.npz,127,558,0,0
5660,/kaggle/input/lits-dataset/data/volume-127-slice-559.npz,127,559,0,0
5661,/kaggle/input/lits-dataset/data/volume-127-slice-560.npz,127,560,0,0
5662,/kaggle/input/lits-dataset/data/volume-127-slice-561.npz,127,561,0,0
5663,/kaggle/input/lits-dataset/data/volume-127-slice-562.npz,127,562,0,0
5664,/kaggle/input/lits-dataset/data/volume-127-slice-563.npz,127,563,0,0
5665,/kaggle/input/lits-dataset/data/volume-127-slice-564.npz,127,564,0,0
5666,/kaggle/input/lits-dataset/data/volume-127-slice-565.npz,127,565,0,0
5667,/kaggle/input/lits-dataset/data/volume-127-slice-566.npz,127,566,0,0
5668,/kaggle/input/lits-dataset/data/volume-127-slice-567.npz,127,567,0,0
5669,/kaggle/input/lits-dataset/data/volume-127-slice-568.npz,127,568,0,0
5670,/kaggle/input/lits-dataset/data/volume-127-slice-569.npz,127,569,0,0
5671,/kaggle/input/lits-dataset/data/volume-127-slice-570.npz,127,570,0,0
5672,/kaggle/input/lits-dataset/data/volume-127-slice-571.npz,127,571,0,0
5673,/kaggle/input/lits-dataset/data/volume-127-slice-572.npz,127,572,0,0
5674,/kaggle/input/lits-dataset/data/volume-127-slice-573.npz,127,573,0,0
5675,/kaggle/input/lits-dataset/data/volume-127-slice-574.npz,127,574,0,0
5676,/kaggle/input/lits-dataset/data/volume-127-slice-575.npz,127,575,0,0
5677,/kaggle/input/lits-dataset/data/volume-127-slice-576.npz,127,576,0,0
5678,/kaggle/input/lits-dataset/data/volume-127-slice-577.npz,127,577,0,0
5679,/kaggle/input/lits-dataset/data/volume-127-slice-578.npz,127,578,0,0
5680,/kaggle/input/lits-dataset/data/volume-127-slice-579.npz,127,579,0,0
5681,/kaggle/input/lits-dataset/data/volume-127-slice-580.npz,127,580,0,0
5682,/kaggle/input/lits-dataset/data/volume-127-slice-581.npz,127,581,0,0
5683,/kaggle/input/lits-dataset/data/volume-127-slice-582.npz,127,582,0,0
5684,/kaggle/input/lits-dataset/data/volume-127-slice-583.npz,127,583,0,0
5685,/kaggle/input/lits-dataset/data/volume-127-slice-584.npz,127,584,0,0
5686,/kaggle/input/lits-dataset/data/volume-127-slice-585.npz,127,585,0,0
5687,/kaggle/input/lits-dataset/data/volume-127-slice-586.npz,127,586,0,0
5688,/kaggle/input/lits-dataset/data/volume-127-slice-587.npz,127,587,0,0
5689,/kaggle/input/lits-dataset/data/volume-127-slice-588.npz,127,588,0,0
5690,/kaggle/input/lits-dataset/data/volume-127-slice-589.npz,127,589,0,0
5691,/kaggle/input/lits-dataset/data/volume-127-slice-590.npz,127,590,0,0
5692,/kaggle/input/lits-dataset/data/volume-127-slice-591.npz,127,591,0,0
5693,/kaggle/input/lits-dataset/data/volume-127-slice-592.npz,127,592,0,0
5694,/kaggle/input/lits-dataset/data/volume-127-slice-593.npz,127,593,0,0
5695,/kaggle/input/lits-dataset/data/volume-127-slice-594.npz,127,594,0,0
5696,/kaggle/input/lits-dataset/data/volume-127-slice-595.npz,127,595,0,0
5697,/kaggle/input/lits-dataset/data/volume-127-slice-596.npz,127,596,0,0
5698,/kaggle/input/lits-dataset/data/volume-127-slice-597.npz,127,597,0,0
5699,/kaggle/input/lits-dataset/data/volume-127-slice-598.npz,127,598,0,0
5700,/kaggle/input/lits-dataset/data/volume-127-slice-599.npz,127,599,0,0
5701,/kaggle/input/lits-dataset/data/volume-127-slice-600.npz,127,600,0,0
5702,/kaggle/input/lits-dataset/data/volume-127-slice-601.npz,127,601,0,0
5703,/kaggle/input/lits-dataset/data/volume-127-slice-602.npz,127,602,0,0
5704,/kaggle/input/lits-dataset/data/volume-127-slice-603.npz,127,603,0,0
5705,/kaggle/input/lits-dataset/data/volume-127-slice-604.npz,127,604,0,0
5706,/kaggle/input/lits-dataset/data/volume-127-slice-605.npz,127,605,0,0
5707,/kaggle/input/lits-dataset/data/volume-127-slice-606.npz,127,606,0,0
5708,/kaggle/input/lits-dataset/data/volume-127-slice-607.npz,127,607,0,0
5709,/kaggle/input/lits-dataset/data/volume-127-slice-608.npz,127,608,0,0
5710,/kaggle/input/lits-dataset/data/volume-127-slice-609.npz,127,609,0,0
5711,/kaggle/input/lits-dataset/data/volume-127-slice-610.npz,127,610,0,0
5712,/kaggle/input/lits-dataset/data/volume-127-slice-611.npz,127,611,0,0
5713,/kaggle/input/lits-dataset/data/volume-127-slice-612.npz,127,612,0,0
5714,/kaggle/input/lits-dataset/data/volume-127-slice-613.npz,127,613,0,0
5715,/kaggle/input/lits-dataset/data/volume-127-slice-614.npz,127,614,0,0
5716,/kaggle/input/lits-dataset/data/volume-127-slice-615.npz,127,615,0,0
5717,/kaggle/input/lits-dataset/data/volume-127-slice-616.npz,127,616,0,0
5718,/kaggle/input/lits-dataset/data/volume-127-slice-617.npz,127,617,0,0
5719,/kaggle/input/lits-dataset/data/volume-127-slice-618.npz,127,618,0,0
5720,/kaggle/input/lits-dataset/data/volume-127-slice-619.npz,127,619,0,0
5721,/kaggle/input/lits-dataset/data/volume-127-slice-620.npz,127,620,0,0
5722,/kaggle/input/lits-dataset/data/volume-127-slice-621.npz,127,621,0,0
5723,/kaggle/input/lits-dataset/data/volume-127-slice-622.npz,127,622,0,0
5724,/kaggle/input/lits-dataset/data/volume-127-slice-623.npz,127,623,0,0
5725,/kaggle/input/lits-dataset/data/volume-127-slice-624.npz,127,624,0,0
5726,/kaggle/input/lits-dataset/data/volume-127-slice-625.npz,127,625,0,0
5727,/kaggle/input/lits-dataset/data/volume-127-slice-626.npz,127,626,0,0
5728,/kaggle/input/lits-dataset/data/volume-127-slice-627.npz,127,627,0,0
5729,/kaggle/input/lits-dataset/data/volume-127-slice-628.npz,127,628,0,0
5730,/kaggle/input/lits-dataset/data/volume-127-slice-629.npz,127,629,0,0
5731,/kaggle/input/lits-dataset/data/volume-127-slice-630.npz,127,630,1,26
5732,/kaggle/input/lits-dataset/data/volume-127-slice-631.npz,127,631,1,54
5733,/kaggle/input/lits-dataset/data/volume-127-slice-632.npz,127,632,1,13
5734,/kaggle/input/lits-dataset/data/volume-127-slice-633.npz,127,633,0,0
5735,/kaggle/input/lits-dataset/data/volume-127-slice-634.npz,127,634,0,0
5736,/kaggle/input/lits-dataset/data/volume-127-slice-635.npz,127,635,0,0
5737,/kaggle/input/lits-dataset/data/volume-127-slice-636.npz,127,636,0,0
5738,/kaggle/input/lits-dataset/data/volume-127-slice-637.npz,127,637,0,0
5739,/kaggle/input/lits-dataset/data/volume-127-slice-638.npz,127,638,0,0
5740,/kaggle/input/lits-dataset/data/volume-127-slice-639.npz,127,639,0,0
5741,/kaggle/input/lits-dataset/data/volume-127-slice-640.npz,127,640,0,0
5742,/kaggle/input/lits-dataset/data/volume-127-slice-641.npz,127,641,0,0
5743,/kaggle/input/lits-dataset/data/volume-127-slice-642.npz,127,642,0,0
5744,/kaggle/input/lits-dataset/data/volume-127-slice-643.npz,127,643,0,0
5745,/kaggle/input/lits-dataset/data/volume-127-slice-644.npz,127,644,0,0
5746,/kaggle/input/lits-dataset/data/volume-127-slice-645.npz,127,645,0,0
5747,/kaggle/input/lits-dataset/data/volume-127-slice-646.npz,127,646,0,0
5748,/kaggle/input/lits-dataset/data/volume-127-slice-647.npz,127,647,0,0
5749,/kaggle/input/lits-dataset/data/volume-127-slice-648.npz,127,648,0,0
5750,/kaggle/input/lits-dataset/data/volume-127-slice-649.npz,127,649,0,0
5751,/kaggle/input/lits-dataset/data/volume-127-slice-650.npz,127,650,0,0
5752,/kaggle/input/lits-dataset/data/volume-127-slice-651.npz,127,651,0,0
5753,/kaggle/input/lits-dataset/data/volume-127-slice-652.npz,127,652,0,0
5754,/kaggle/input/lits-dataset/data/volume-127-slice-653.npz,127,653,0,0
5755,/kaggle/input/lits-dataset/data/volume-127-slice-654.npz,127,654,0,0
5756,/kaggle/input/lits-dataset/data/volume-127-slice-655.npz,127,655,0,0
5757,/kaggle/input/lits-dataset/data/volume-127-slice-656.npz,127,656,0,0
5758,/kaggle/input/lits-dataset/data/volume-127-slice-657.npz,127,657,0,0
5759,/kaggle/input/lits-dataset/data/volume-127-slice-658.npz,127,658,0,0
5760,/kaggle/input/lits-dataset/data/volume-127-slice-659.npz,127,659,0,0
5761,/kaggle/input/lits-dataset/data/volume-127-slice-660.npz,127,660,0,0
5762,/kaggle/input/lits-dataset/data/volume-127-slice-661.npz,127,661,0,0
5763,/kaggle/input/lits-dataset/data/volume-127-slice-662.npz,127,662,0,0
5764,/kaggle/input/lits-dataset/data/volume-127-slice-663.npz,127,663,0,0
5765,/kaggle/input/lits-dataset/data/volume-127-slice-664.npz,127,664,0,0
5766,/kaggle/input/lits-dataset/data/volume-127-slice-665.npz,127,665,0,0
5767,/kaggle/input/lits-dataset/data/volume-127-slice-666.npz,127,666,0,0
5768,/kaggle/input/lits-dataset/data/volume-127-slice-667.npz,127,667,0,0
5769,/kaggle/input/lits-dataset/data/volume-127-slice-668.npz,127,668,0,0
5770,/kaggle/input/lits-dataset/data/volume-127-slice-669.npz,127,669,0,0
5771,/kaggle/input/lits-dataset/data/volume-127-slice-670.npz,127,670,0,0
5772,/kaggle/input/lits-dataset/data/volume-127-slice-671.npz,127,671,0,0
5773,/kaggle/input/lits-dataset/data/volume-127-slice-672.npz,127,672,0,0
5774,/kaggle/input/lits-dataset/data/volume-127-slice-673.npz,127,673,0,0
5775,/kaggle/input/lits-dataset/data/volume-127-slice-674.npz,127,674,0,0
5776,/kaggle/input/lits-dataset/data/volume-127-slice-675.npz,127,675,0,0
5777,/kaggle/input/lits-dataset/data/volume-127-slice-676.npz,127,676,0,0
5778,/kaggle/input/lits-dataset/data/volume-127-slice-677.npz,127,677,0,0
5779,/kaggle/input/lits-dataset/data/volume-127-slice-678.npz,127,678,0,0
5780,/kaggle/input/lits-dataset/data/volume-127-slice-679.npz,127,679,0,0
5781,/kaggle/input/lits-dataset/data/volume-127-slice-680.npz,127,680,0,0
5782,/kaggle/input/lits-dataset/data/volume-127-slice-681.npz,127,681,0,0
5783,/kaggle/input/lits-dataset/data/volume-127-slice-682.npz,127,682,0,0
5784,/kaggle/input/lits-dataset/data/volume-127-slice-683.npz,127,683,0,0
5785,/kaggle/input/lits-dataset/data/volume-127-slice-684.npz,127,684,0,0
5786,/kaggle/input/lits-dataset/data/volume-127-slice-685.npz,127,685,0,0
5787,/kaggle/input/lits-dataset/data/volume-127-slice-686.npz,127,686,0,0
5788,/kaggle/input/lits-dataset/data/volume-127-slice-687.npz,127,687,0,0
5789,/kaggle/input/lits-dataset/data/volume-127-slice-688.npz,127,688,0,0
5790,/kaggle/input/lits-dataset/data/volume-127-slice-689.npz,127,689,0,0
5791,/kaggle/input/lits-dataset/data/volume-127-slice-690.npz,127,690,0,0
5792,/kaggle/input/lits-dataset/data/volume-127-slice-691.npz,127,691,0,0
5793,/kaggle/input/lits-dataset/data/volume-127-slice-692.npz,127,692,0,0
5794,/kaggle/input/lits-dataset/data/volume-127-slice-693.npz,127,693,0,0
5795,/kaggle/input/lits-dataset/data/volume-127-slice-694.npz,127,694,0,0
5796,/kaggle/input/lits-dataset/data/volume-127-slice-695.npz,127,695,0,0
5797,/kaggle/input/lits-dataset/data/volume-127-slice-696.npz,127,696,0,0
5798,/kaggle/input/lits-dataset/data/volume-127-slice-697.npz,127,697,0,0
5799,/kaggle/input/lits-dataset/data/volume-127-slice-698.npz,127,698,0,0
5800,/kaggle/input/lits-dataset/data/volume-127-slice-699.npz,127,699,0,0
5801,/kaggle/input/lits-dataset/data/volume-127-slice-700.npz,127,700,0,0
5802,/kaggle/input/lits-dataset/data/volume-127-slice-701.npz,127,701,0,0
5803,/kaggle/input/lits-dataset/data/volume-127-slice-702.npz,127,702,0,0
5804,/kaggle/input/lits-dataset/data/volume-127-slice-703.npz,127,703,0,0
5805,/kaggle/input/lits-dataset/data/volume-128-slice-300.npz,128,300,0,0
5806,/kaggle/input/lits-dataset/data/volume-128-slice-301.npz,128,301,0,0
5807,/kaggle/input/lits-dataset/data/volume-128-slice-302.npz,128,302,0,0
5808,/kaggle/input/lits-dataset/data/volume-128-slice-303.npz,128,303,0,0
5809,/kaggle/input/lits-dataset/data/volume-128-slice-304.npz,128,304,0,0
5810,/kaggle/input/lits-dataset/data/volume-128-slice-305.npz,128,305,0,0
5811,/kaggle/input/lits-dataset/data/volume-128-slice-306.npz,128,306,0,0
5812,/kaggle/input/lits-dataset/data/volume-128-slice-307.npz,128,307,0,0
5813,/kaggle/input/lits-dataset/data/volume-128-slice-308.npz,128,308,0,0
5814,/kaggle/input/lits-dataset/data/volume-128-slice-309.npz,128,309,0,0
5815,/kaggle/input/lits-dataset/data/volume-128-slice-310.npz,128,310,0,0
5816,/kaggle/input/lits-dataset/data/volume-128-slice-311.npz,128,311,0,0
5817,/kaggle/input/lits-dataset/data/volume-128-slice-312.npz,128,312,0,0
5818,/kaggle/input/lits-dataset/data/volume-128-slice-313.npz,128,313,0,0
5819,/kaggle/input/lits-dataset/data/volume-128-slice-314.npz,128,314,0,0
5820,/kaggle/input/lits-dataset/data/volume-128-slice-315.npz,128,315,0,0
5821,/kaggle/input/lits-dataset/data/volume-128-slice-316.npz,128,316,0,0
5822,/kaggle/input/lits-dataset/data/volume-128-slice-317.npz,128,317,0,0
5823,/kaggle/input/lits-dataset/data/volume-128-slice-318.npz,128,318,0,0
5824,/kaggle/input/lits-dataset/data/volume-128-slice-319.npz,128,319,0,0
5825,/kaggle/input/lits-dataset/data/volume-128-slice-320.npz,128,320,0,0
5826,/kaggle/input/lits-dataset/data/volume-128-slice-321.npz,128,321,0,0
5827,/kaggle/input/lits-dataset/data/volume-128-slice-322.npz,128,322,0,0
5828,/kaggle/input/lits-dataset/data/volume-128-slice-323.npz,128,323,0,0
5829,/kaggle/input/lits-dataset/data/volume-128-slice-324.npz,128,324,0,0
5830,/kaggle/input/lits-dataset/data/volume-128-slice-325.npz,128,325,0,0
5831,/kaggle/input/lits-dataset/data/volume-128-slice-326.npz,128,326,0,0
5832,/kaggle/input/lits-dataset/data/volume-128-slice-327.npz,128,327,0,0
5833,/kaggle/input/lits-dataset/data/volume-128-slice-328.npz,128,328,0,0
5834,/kaggle/input/lits-dataset/data/volume-128-slice-329.npz,128,329,0,0
5835,/kaggle/input/lits-dataset/data/volume-128-slice-330.npz,128,330,0,0
5836,/kaggle/input/lits-dataset/data/volume-128-slice-331.npz,128,331,0,0
5837,/kaggle/input/lits-dataset/data/volume-128-slice-332.npz,128,332,0,0
5838,/kaggle/input/lits-dataset/data/volume-128-slice-333.npz,128,333,0,0
5839,/kaggle/input/lits-dataset/data/volume-128-slice-334.npz,128,334,0,0
5840,/kaggle/input/lits-dataset/data/volume-128-slice-335.npz,128,335,0,0
5841,/kaggle/input/lits-dataset/data/volume-128-slice-336.npz,128,336,0,0
5842,/kaggle/input/lits-dataset/data/volume-128-slice-337.npz,128,337,0,0
5843,/kaggle/input/lits-dataset/data/volume-128-slice-338.npz,128,338,0,0
5844,/kaggle/input/lits-dataset/data/volume-128-slice-339.npz,128,339,0,0
5845,/kaggle/input/lits-dataset/data/volume-128-slice-340.npz,128,340,0,0
5846,/kaggle/input/lits-dataset/data/volume-128-slice-341.npz,128,341,0,0
5847,/kaggle/input/lits-dataset/data/volume-128-slice-342.npz,128,342,0,0
5848,/kaggle/input/lits-dataset/data/volume-128-slice-343.npz,128,343,0,0
5849,/kaggle/input/lits-dataset/data/volume-128-slice-344.npz,128,344,0,0
5850,/kaggle/input/lits-dataset/data/volume-128-slice-345.npz,128,345,0,0
5851,/kaggle/input/lits-dataset/data/volume-128-slice-346.npz,128,346,0,0
5852,/kaggle/input/lits-dataset/data/volume-128-slice-347.npz,128,347,0,0
5853,/kaggle/input/lits-dataset/data/volume-128-slice-348.npz,128,348,0,0
5854,/kaggle/input/lits-dataset/data/volume-128-slice-349.npz,128,349,0,0
5855,/kaggle/input/lits-dataset/data/volume-128-slice-350.npz,128,350,0,0
5856,/kaggle/input/lits-dataset/data/volume-128-slice-351.npz,128,351,0,0
5857,/kaggle/input/lits-dataset/data/volume-128-slice-352.npz,128,352,0,0
5858,/kaggle/input/lits-dataset/data/volume-128-slice-353.npz,128,353,0,0
5859,/kaggle/input/lits-dataset/data/volume-128-slice-354.npz,128,354,0,0
5860,/kaggle/input/lits-dataset/data/volume-128-slice-355.npz,128,355,0,0
5861,/kaggle/input/lits-dataset/data/volume-128-slice-356.npz,128,356,0,0
5862,/kaggle/input/lits-dataset/data/volume-128-slice-357.npz,128,357,0,0
5863,/kaggle/input/lits-dataset/data/volume-128-slice-358.npz,128,358,0,0
5864,/kaggle/input/lits-dataset/data/volume-128-slice-359.npz,128,359,0,0
5865,/kaggle/input/lits-dataset/data/volume-128-slice-360.npz,128,360,0,0
5866,/kaggle/input/lits-dataset/data/volume-128-slice-361.npz,128,361,0,0
5867,/kaggle/input/lits-dataset/data/volume-128-slice-362.npz,128,362,0,0
5868,/kaggle/input/lits-dataset/data/volume-128-slice-363.npz,128,363,0,0
5869,/kaggle/input/lits-dataset/data/volume-128-slice-364.npz,128,364,0,0
5870,/kaggle/input/lits-dataset/data/volume-128-slice-365.npz,128,365,0,0
5871,/kaggle/input/lits-dataset/data/volume-128-slice-366.npz,128,366,0,0
5872,/kaggle/input/lits-dataset/data/volume-128-slice-367.npz,128,367,0,0
5873,/kaggle/input/lits-dataset/data/volume-128-slice-368.npz,128,368,0,0
5874,/kaggle/input/lits-dataset/data/volume-128-slice-369.npz,128,369,0,0
5875,/kaggle/input/lits-dataset/data/volume-128-slice-370.npz,128,370,0,0
5876,/kaggle/input/lits-dataset/data/volume-128-slice-371.npz,128,371,0,0
5877,/kaggle/input/lits-dataset/data/volume-128-slice-372.npz,128,372,0,0
5878,/kaggle/input/lits-dataset/data/volume-128-slice-373.npz,128,373,0,0
5879,/kaggle/input/lits-dataset/data/volume-128-slice-374.npz,128,374,0,0
5880,/kaggle/input/lits-dataset/data/volume-128-slice-375.npz,128,375,0,0
5881,/kaggle/input/lits-dataset/data/volume-128-slice-376.npz,128,376,0,0
5882,/kaggle/input/lits-dataset/data/volume-128-slice-377.npz,128,377,0,0
5883,/kaggle/input/lits-dataset/data/volume-128-slice-378.npz,128,378,0,0
5884,/kaggle/input/lits-dataset/data/volume-128-slice-379.npz,128,379,0,0
5885,/kaggle/input/lits-dataset/data/volume-128-slice-380.npz,128,380,0,0
5886,/kaggle/input/lits-dataset/data/volume-128-slice-381.npz,128,381,0,0
5887,/kaggle/input/lits-dataset/data/volume-128-slice-382.npz,128,382,0,0
5888,/kaggle/input/lits-dataset/data/volume-128-slice-383.npz,128,383,1,131
5889,/kaggle/input/lits-dataset/data/volume-128-slice-384.npz,128,384,1,137
5890,/kaggle/input/lits-dataset/data/volume-128-slice-385.npz,128,385,1,139
5891,/kaggle/input/lits-dataset/data/volume-128-slice-386.npz,128,386,1,150
5892,/kaggle/input/lits-dataset/data/volume-128-slice-387.npz,128,387,1,157
5893,/kaggle/input/lits-dataset/data/volume-128-slice-388.npz,128,388,1,159
5894,/kaggle/input/lits-dataset/data/volume-128-slice-389.npz,128,389,1,159
5895,/kaggle/input/lits-dataset/data/volume-128-slice-390.npz,128,390,1,144
5896,/kaggle/input/lits-dataset/data/volume-128-slice-391.npz,128,391,1,201
5897,/kaggle/input/lits-dataset/data/volume-128-slice-392.npz,128,392,1,229
5898,/kaggle/input/lits-dataset/data/volume-128-slice-393.npz,128,393,1,221
5899,/kaggle/input/lits-dataset/data/volume-128-slice-394.npz,128,394,1,226
5900,/kaggle/input/lits-dataset/data/volume-128-slice-395.npz,128,395,1,236
5901,/kaggle/input/lits-dataset/data/volume-128-slice-396.npz,128,396,1,249
5902,/kaggle/input/lits-dataset/data/volume-128-slice-397.npz,128,397,1,257
5903,/kaggle/input/lits-dataset/data/volume-128-slice-398.npz,128,398,1,264
5904,/kaggle/input/lits-dataset/data/volume-128-slice-399.npz,128,399,1,272
5905,/kaggle/input/lits-dataset/data/volume-128-slice-400.npz,128,400,1,286
5906,/kaggle/input/lits-dataset/data/volume-128-slice-401.npz,128,401,1,299
5907,/kaggle/input/lits-dataset/data/volume-128-slice-402.npz,128,402,1,289
5908,/kaggle/input/lits-dataset/data/volume-128-slice-403.npz,128,403,1,274
5909,/kaggle/input/lits-dataset/data/volume-128-slice-404.npz,128,404,1,275
5910,/kaggle/input/lits-dataset/data/volume-128-slice-405.npz,128,405,1,277
5911,/kaggle/input/lits-dataset/data/volume-128-slice-406.npz,128,406,1,294
5912,/kaggle/input/lits-dataset/data/volume-128-slice-407.npz,128,407,1,278
5913,/kaggle/input/lits-dataset/data/volume-128-slice-408.npz,128,408,1,282
5914,/kaggle/input/lits-dataset/data/volume-128-slice-409.npz,128,409,1,269
5915,/kaggle/input/lits-dataset/data/volume-128-slice-410.npz,128,410,1,270
5916,/kaggle/input/lits-dataset/data/volume-128-slice-411.npz,128,411,1,246
5917,/kaggle/input/lits-dataset/data/volume-128-slice-412.npz,128,412,1,228
5918,/kaggle/input/lits-dataset/data/volume-128-slice-413.npz,128,413,1,209
5919,/kaggle/input/lits-dataset/data/volume-128-slice-414.npz,128,414,1,195
5920,/kaggle/input/lits-dataset/data/volume-128-slice-415.npz,128,415,1,177
5921,/kaggle/input/lits-dataset/data/volume-128-slice-416.npz,128,416,1,156
5922,/kaggle/input/lits-dataset/data/volume-128-slice-417.npz,128,417,1,139
5923,/kaggle/input/lits-dataset/data/volume-128-slice-418.npz,128,418,1,127
5924,/kaggle/input/lits-dataset/data/volume-128-slice-419.npz,128,419,1,90
5925,/kaggle/input/lits-dataset/data/volume-128-slice-420.npz,128,420,0,0
5926,/kaggle/input/lits-dataset/data/volume-128-slice-421.npz,128,421,0,0
5927,/kaggle/input/lits-dataset/data/volume-128-slice-422.npz,128,422,0,0
5928,/kaggle/input/lits-dataset/data/volume-128-slice-423.npz,128,423,0,0
5929,/kaggle/input/lits-dataset/data/volume-128-slice-424.npz,128,424,0,0
5930,/kaggle/input/lits-dataset/data/volume-128-slice-425.npz,128,425,0,0
5931,/kaggle/input/lits-dataset/data/volume-128-slice-426.npz,128,426,0,0
5932,/kaggle/input/lits-dataset/data/volume-128-slice-427.npz,128,427,0,0
5933,/kaggle/input/lits-dataset/data/volume-128-slice-428.npz,128,428,0,0
5934,/kaggle/input/lits-dataset/data/volume-128-slice-429.npz,128,429,0,0
5935,/kaggle/input/lits-dataset/data/volume-128-slice-430.npz,128,430,0,0
5936,/kaggle/input/lits-dataset/data/volume-128-slice-431.npz,128,431,0,0
5937,/kaggle/input/lits-dataset/data/volume-128-slice-432.npz,128,432,0,0
5938,/kaggle/input/lits-dataset/data/volume-128-slice-433.npz,128,433,0,0
5939,/kaggle/input/lits-dataset/data/volume-128-slice-434.npz,128,434,0,0
5940,/kaggle/input/lits-dataset/data/volume-128-slice-435.npz,128,435,0,0
5941,/kaggle/input/lits-dataset/data/volume-128-slice-436.npz,128,436,0,0
5942,/kaggle/input/lits-dataset/data/volume-128-slice-437.npz,128,437,0,0
5943,/kaggle/input/lits-dataset/data/volume-128-slice-438.npz,128,438,0,0
5944,/kaggle/input/lits-dataset/data/volume-128-slice-439.npz,128,439,0,0
5945,/kaggle/input/lits-dataset/data/volume-128-slice-440.npz,128,440,0,0
5946,/kaggle/input/lits-dataset/data/volume-128-slice-441.npz,128,441,0,0
5947,/kaggle/input/lits-dataset/data/volume-128-slice-442.npz,128,442,0,0
5948,/kaggle/input/lits-dataset/data/volume-128-slice-443.npz,128,443,0,0
5949,/kaggle/input/lits-dataset/data/volume-128-slice-444.npz,128,444,0,0
5950,/kaggle/input/lits-dataset/data/volume-128-slice-445.npz,128,445,0,0
5951,/kaggle/input/lits-dataset/data/volume-128-slice-446.npz,128,446,0,0
5952,/kaggle/input/lits-dataset/data/volume-128-slice-447.npz,128,447,0,0
5953,/kaggle/input/lits-dataset/data/volume-128-slice-448.npz,128,448,0,0
5954,/kaggle/input/lits-dataset/data/volume-128-slice-449.npz,128,449,0,0
5955,/kaggle/input/lits-dataset/data/volume-128-slice-450.npz,128,450,0,0
5956,/kaggle/input/lits-dataset/data/volume-128-slice-451.npz,128,451,0,0
5957,/kaggle/input/lits-dataset/data/volume-128-slice-452.npz,128,452,0,0
5958,/kaggle/input/lits-dataset/data/volume-128-slice-453.npz,128,453,0,0
5959,/kaggle/input/lits-dataset/data/volume-128-slice-454.npz,128,454,0,0
5960,/kaggle/input/lits-dataset/data/volume-128-slice-455.npz,128,455,0,0
5961,/kaggle/input/lits-dataset/data/volume-128-slice-456.npz,128,456,0,0
5962,/kaggle/input/lits-dataset/data/volume-128-slice-457.npz,128,457,0,0
5963,/kaggle/input/lits-dataset/data/volume-128-slice-458.npz,128,458,0,0
5964,/kaggle/input/lits-dataset/data/volume-128-slice-459.npz,128,459,0,0
5965,/kaggle/input/lits-dataset/data/volume-128-slice-460.npz,128,460,0,0
5966,/kaggle/input/lits-dataset/data/volume-128-slice-461.npz,128,461,0,0
5967,/kaggle/input/lits-dataset/data/volume-128-slice-462.npz,128,462,0,0
5968,/kaggle/input/lits-dataset/data/volume-128-slice-463.npz,128,463,0,0
5969,/kaggle/input/lits-dataset/data/volume-128-slice-464.npz,128,464,0,0
5970,/kaggle/input/lits-dataset/data/volume-128-slice-465.npz,128,465,0,0
5971,/kaggle/input/lits-dataset/data/volume-128-slice-466.npz,128,466,0,0
5972,/kaggle/input/lits-dataset/data/volume-128-slice-467.npz,128,467,0,0
5973,/kaggle/input/lits-dataset/data/volume-128-slice-468.npz,128,468,1,19
5974,/kaggle/input/lits-dataset/data/volume-128-slice-469.npz,128,469,1,20
5975,/kaggle/input/lits-dataset/data/volume-128-slice-470.npz,128,470,1,23
5976,/kaggle/input/lits-dataset/data/volume-128-slice-471.npz,128,471,1,28
5977,/kaggle/input/lits-dataset/data/volume-128-slice-472.npz,128,472,1,33
