path,label,volume,slice,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,background_ratio,unhealthy_cnt
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_115.npz,1,286,115,0,37,0,0.999357639,37
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_116.npz,1,286,116,0,28,0,0.999513889,28
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_117.npz,1,286,117,0,17,0,0.999704861,17
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_118.npz,1,286,118,0,22,0,0.999618056,22
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_119.npz,1,286,119,0,43,0,0.999253472,43
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_120.npz,0,286,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_121.npz,0,286,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_122.npz,0,286,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_123.npz,0,286,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_124.npz,0,286,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_125.npz,0,286,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_126.npz,0,286,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_127.npz,0,286,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_286_slice_128.npz,0,286,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_80.npz,0,28,80,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_81.npz,0,28,81,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_82.npz,0,28,82,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_83.npz,0,28,83,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_84.npz,0,28,84,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_85.npz,0,28,85,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_86.npz,0,28,86,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_87.npz,0,28,87,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_88.npz,0,28,88,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_89.npz,0,28,89,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_90.npz,0,28,90,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_91.npz,0,28,91,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_92.npz,0,28,92,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_93.npz,0,28,93,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_94.npz,0,28,94,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_95.npz,0,28,95,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_96.npz,0,28,96,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_97.npz,0,28,97,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_98.npz,0,28,98,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_99.npz,0,28,99,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_100.npz,0,28,100,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_101.npz,0,28,101,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_102.npz,0,28,102,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_103.npz,0,28,103,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_104.npz,0,28,104,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_105.npz,0,28,105,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_106.npz,0,28,106,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_107.npz,0,28,107,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_108.npz,0,28,108,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_109.npz,0,28,109,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_110.npz,0,28,110,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_111.npz,0,28,111,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_112.npz,0,28,112,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_113.npz,0,28,113,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_114.npz,0,28,114,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_115.npz,0,28,115,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_116.npz,0,28,116,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_117.npz,0,28,117,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_118.npz,0,28,118,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_119.npz,0,28,119,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_120.npz,0,28,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_121.npz,0,28,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_122.npz,0,28,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_123.npz,0,28,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_124.npz,0,28,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_125.npz,0,28,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_126.npz,0,28,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_127.npz,0,28,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_28_slice_128.npz,0,28,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_80.npz,1,159,80,119,481,75,0.98828125,675
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_81.npz,1,159,81,149,556,86,0.986267361,791
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_82.npz,1,159,82,322,490,90,0.984340278,902
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_83.npz,1,159,83,353,508,91,0.983472222,952
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_84.npz,1,159,84,366,549,94,0.982482639,1009
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_85.npz,1,159,85,375,590,102,0.981475694,1067
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_86.npz,1,159,86,382,612,109,0.980850694,1103
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_87.npz,1,159,87,354,603,157,0.980659722,1114
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_88.npz,1,159,88,313,600,232,0.980121528,1145
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_89.npz,1,159,89,258,644,295,0.97921875,1197
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_90.npz,1,159,90,172,658,381,0.978975694,1211
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_91.npz,1,159,91,165,674,390,0.978663194,1229
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_92.npz,1,159,92,159,659,409,0.978697917,1227
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_93.npz,1,159,93,168,624,394,0.979409722,1186
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_94.npz,1,159,94,133,605,385,0.980503472,1123
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_95.npz,1,159,95,89,622,356,0.981475694,1067
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_96.npz,1,159,96,90,576,298,0.983263889,964
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_97.npz,1,159,97,129,557,171,0.985121528,857
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_98.npz,1,159,98,126,523,109,0.986840278,758
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_99.npz,1,159,99,8,571,42,0.98921875,621
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_100.npz,1,159,100,0,487,0,0.991545139,487
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_101.npz,1,159,101,0,362,0,0.993715278,362
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_102.npz,1,159,102,0,295,0,0.994878472,295
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_103.npz,1,159,103,0,243,0,0.99578125,243
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_104.npz,1,159,104,0,207,0,0.99640625,207
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_105.npz,1,159,105,0,162,0,0.9971875,162
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_106.npz,1,159,106,0,117,0,0.99796875,117
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_107.npz,1,159,107,0,83,0,0.998559028,83
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_108.npz,1,159,108,0,63,0,0.99890625,63
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_109.npz,1,159,109,0,52,0,0.999097222,52
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_110.npz,1,159,110,0,34,0,0.999409722,34
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_111.npz,1,159,111,0,13,0,0.999774306,13
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_112.npz,0,159,112,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_113.npz,0,159,113,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_114.npz,0,159,114,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_115.npz,0,159,115,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_116.npz,0,159,116,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_117.npz,0,159,117,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_118.npz,0,159,118,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_119.npz,0,159,119,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_120.npz,0,159,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_121.npz,0,159,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_122.npz,0,159,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_123.npz,0,159,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_124.npz,0,159,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_125.npz,0,159,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_126.npz,0,159,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_127.npz,0,159,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_159_slice_128.npz,0,159,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_80.npz,0,275,80,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_81.npz,0,275,81,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_82.npz,0,275,82,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_83.npz,0,275,83,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_84.npz,0,275,84,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_85.npz,0,275,85,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_86.npz,0,275,86,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_87.npz,0,275,87,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_88.npz,0,275,88,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_89.npz,0,275,89,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_90.npz,0,275,90,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_91.npz,0,275,91,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_92.npz,0,275,92,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_93.npz,0,275,93,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_94.npz,0,275,94,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_95.npz,0,275,95,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_96.npz,0,275,96,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_97.npz,0,275,97,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_98.npz,0,275,98,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_99.npz,0,275,99,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_100.npz,0,275,100,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_101.npz,0,275,101,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_102.npz,0,275,102,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_103.npz,0,275,103,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_104.npz,0,275,104,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_105.npz,0,275,105,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_106.npz,0,275,106,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_107.npz,0,275,107,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_108.npz,0,275,108,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_109.npz,0,275,109,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_110.npz,0,275,110,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_111.npz,0,275,111,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_112.npz,0,275,112,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_113.npz,0,275,113,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_114.npz,0,275,114,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_115.npz,0,275,115,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_116.npz,0,275,116,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_117.npz,0,275,117,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_118.npz,0,275,118,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_119.npz,0,275,119,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_120.npz,0,275,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_121.npz,0,275,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_122.npz,0,275,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_123.npz,0,275,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_124.npz,0,275,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_125.npz,0,275,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_126.npz,0,275,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_127.npz,0,275,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_275_slice_128.npz,0,275,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_80.npz,1,251,80,209,1347,614,0.962326389,2170
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_81.npz,1,251,81,210,1425,622,0.960815972,2257
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_82.npz,1,251,82,214,1516,601,0.95953125,2331
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_83.npz,1,251,83,221,1532,606,0.959045139,2359
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_84.npz,1,251,84,222,1577,580,0.958697917,2379
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_85.npz,1,251,85,203,1606,576,0.95859375,2385
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_86.npz,1,251,86,145,1645,606,0.958402778,2396
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_87.npz,1,251,87,85,1654,653,0.958472222,2392
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_88.npz,1,251,88,40,1683,665,0.958541667,2388
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_89.npz,1,251,89,22,1712,631,0.958940972,2365
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_90.npz,1,251,90,38,1723,583,0.959305556,2344
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_91.npz,1,251,91,43,1750,535,0.959583333,2328
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_92.npz,1,251,92,38,1784,488,0.959895833,2310
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_93.npz,1,251,93,34,1810,447,0.960225694,2291
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_94.npz,1,251,94,43,1800,426,0.960607639,2269
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_95.npz,1,251,95,43,1795,395,0.961232639,2233
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_96.npz,1,251,96,82,1796,297,0.962239583,2175
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_97.npz,1,251,97,26,1935,126,0.963767361,2087
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_98.npz,1,251,98,15,1939,31,0.965538194,1985
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_99.npz,1,251,99,0,1913,0,0.966788194,1913
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_100.npz,1,251,100,0,1864,0,0.967638889,1864
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_101.npz,1,251,101,0,1811,0,0.968559028,1811
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_102.npz,1,251,102,0,1746,0,0.9696875,1746
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_103.npz,1,251,103,0,1655,0,0.971267361,1655
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_104.npz,1,251,104,0,1511,0,0.973767361,1511
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_105.npz,1,251,105,0,1377,0,0.97609375,1377
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_106.npz,1,251,106,0,1264,0,0.978055556,1264
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_107.npz,1,251,107,0,1121,0,0.980538194,1121
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_108.npz,1,251,108,0,946,0,0.983576389,946
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_109.npz,1,251,109,0,803,0,0.986059028,803
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_110.npz,1,251,110,0,706,0,0.987743056,706
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_111.npz,1,251,111,0,584,0,0.989861111,584
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_112.npz,1,251,112,0,383,0,0.993350694,383
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_113.npz,1,251,113,0,177,0,0.996927083,177
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_114.npz,1,251,114,0,25,0,0.999565972,25
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_115.npz,0,251,115,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_116.npz,0,251,116,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_117.npz,0,251,117,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_118.npz,0,251,118,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_119.npz,0,251,119,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_120.npz,0,251,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_121.npz,0,251,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_122.npz,0,251,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_123.npz,0,251,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_124.npz,0,251,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_125.npz,0,251,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_126.npz,0,251,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_127.npz,0,251,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_251_slice_128.npz,0,251,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_80.npz,1,265,80,1276,374,0,0.971354167,1650
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_81.npz,1,265,81,1294,367,0,0.971163194,1661
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_82.npz,1,265,82,1290,364,0,0.971284722,1654
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_83.npz,1,265,83,1275,384,0,0.971197917,1659
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_84.npz,1,265,84,1279,361,0,0.971527778,1640
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_85.npz,1,265,85,1266,367,0,0.971649306,1633
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_86.npz,1,265,86,1269,397,0,0.971076389,1666
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_87.npz,1,265,87,1277,392,0,0.971024306,1669
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_88.npz,1,265,88,1286,399,0,0.970746528,1685
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_89.npz,1,265,89,1292,423,0,0.970225694,1715
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_90.npz,1,265,90,1256,471,0,0.970017361,1727
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_91.npz,1,265,91,1238,491,0,0.969982639,1729
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_92.npz,1,265,92,1207,496,0,0.970434028,1703
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_93.npz,1,265,93,1186,498,0,0.970763889,1684
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_94.npz,1,265,94,1163,516,0,0.970850694,1679
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_95.npz,1,265,95,1133,498,0,0.971684028,1631
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_96.npz,1,265,96,1082,487,0,0.972760417,1569
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_97.npz,1,265,97,1005,526,0,0.973420139,1531
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_98.npz,1,265,98,912,529,0,0.974982639,1441
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_99.npz,1,265,99,797,549,0,0.976631944,1346
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_100.npz,1,265,100,690,510,0,0.979166667,1200
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_101.npz,1,265,101,558,496,0,0.981701389,1054
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_102.npz,1,265,102,447,491,0,0.983715278,938
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_103.npz,1,265,103,342,509,0,0.985225694,851
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_104.npz,1,265,104,235,455,0,0.988020833,690
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_105.npz,1,265,105,122,435,0,0.990329861,557
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_106.npz,1,265,106,5,426,0,0.992517361,431
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_107.npz,1,265,107,0,301,0,0.994774306,301
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_108.npz,1,265,108,0,220,0,0.996180556,220
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_109.npz,1,265,109,0,74,0,0.998715278,74
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_110.npz,0,265,110,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_111.npz,0,265,111,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_112.npz,0,265,112,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_113.npz,0,265,113,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_114.npz,0,265,114,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_115.npz,0,265,115,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_116.npz,0,265,116,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_117.npz,0,265,117,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_118.npz,0,265,118,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_119.npz,0,265,119,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_120.npz,0,265,120,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_121.npz,0,265,121,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_122.npz,0,265,122,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_123.npz,0,265,123,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_124.npz,0,265,124,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_125.npz,0,265,125,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_126.npz,0,265,126,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_127.npz,0,265,127,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_265_slice_128.npz,0,265,128,0,0,0,1,0
/kaggle/input/brats20-data/BraTS20/data/volume_190_slice_80.npz,1,190,80,26,671,310,0.982517361,1007
/kaggle/input/brats20-data/BraTS20/data/volume_190_slice_81.npz,1,190,81,22,694,271,0.982864583,987
/kaggle/input/brats20-data/BraTS20/data/volume_190_slice_82.npz,1,190,82,27,672,241,0.983680556,940
